region	chr	midPos	Nsites
(70144,70610)(35470267,35569692)(35470000,35570000)	chr1	35520000	468	0.076360
(70183,70630)(35480385,35578578)(35480000,35580000)	chr1	35530000	449	0.074842
(70224,70661)(35490072,35589934)(35490000,35590000)	chr1	35540000	439	0.073165
(70287,70681)(35500111,35599757)(35500000,35600000)	chr1	35550000	396	0.074268
(70368,70720)(35510136,35609987)(35510000,35610000)	chr1	35560000	354	0.074625
(70433,70858)(35521482,35619906)(35520000,35620000)	chr1	35570000	427	0.085135
(70471,70933)(35530585,35624189)(35530000,35630000)	chr1	35580000	464	0.087652
(70506,70948)(35540289,35637786)(35540000,35640000)	chr1	35590000	444	0.090228
(70526,70952)(35550763,35642956)(35550000,35650000)	chr1	35600000	428	0.092851
(70570,70989)(35560438,35659431)(35560000,35660000)	chr1	35610000	421	0.093662
(70611,71045)(35571070,35669444)(35570000,35670000)	chr1	35620000	436	0.094149
(70631,71082)(35580869,35679438)(35580000,35680000)	chr1	35630000	453	0.090951
(70662,71162)(35590697,35689888)(35590000,35690000)	chr1	35640000	502	0.092623
(70682,71241)(35600070,35699950)(35600000,35700000)	chr1	35650000	561	0.091762
(70721,71253)(35610375,35708612)(35610000,35710000)	chr1	35660000	534	0.093033
(70859,71255)(35620039,35713367)(35620000,35720000)	chr1	35670000	398	0.087281
(70934,71256)(35631556,35724941)(35630000,35730000)	chr1	35680000	324	0.087483
(70949,71257)(35642754,35731636)(35640000,35740000)	chr1	35690000	310	0.085408
(70953,71266)(35652023,35749825)(35650000,35750000)	chr1	35700000	315	0.083419
(70990,71276)(35660019,35759860)(35660000,35760000)	chr1	35710000	288	0.078684
(71046,71303)(35670047,35768998)(35670000,35770000)	chr1	35720000	259	0.082756
(71083,71378)(35680580,35779590)(35680000,35780000)	chr1	35730000	297	0.083240
(71163,71407)(35690043,35788720)(35690000,35790000)	chr1	35740000	246	0.085911
(71242,71424)(35700000,35799867)(35700000,35800000)	chr1	35750000	184	0.085098
(71254,71473)(35711633,35809891)(35710000,35810000)	chr1	35760000	221	0.084746
(71256,71504)(35724941,35819724)(35720000,35820000)	chr1	35770000	250	0.090644
(71257,71550)(35731636,35829987)(35730000,35830000)	chr1	35780000	295	0.088996
(71258,71587)(35747056,35839742)(35740000,35840000)	chr1	35790000	331	0.089477
(71267,71641)(35754320,35849727)(35750000,35850000)	chr1	35800000	376	0.092608
(71277,71665)(35760014,35859916)(35760000,35860000)	chr1	35810000	390	0.091118
(71304,71669)(35770545,35861866)(35770000,35870000)	chr1	35820000	367	0.089210
(71379,71669)(35780552,35861866)(35780000,35880000)	chr1	35830000	292	0.093684
(71408,71669)(35791373,35861866)(35790000,35890000)	chr1	35840000	263	0.091961
(71425,71669)(35800082,35861866)(35800000,35900000)	chr1	35850000	246	0.094196
(71474,71671)(35810081,35907484)(35810000,35910000)	chr1	35860000	199	0.096628
(71505,71684)(35820332,35913266)(35820000,35920000)	chr1	35870000	181	0.090611
(71551,71687)(35830017,35928804)(35830000,35930000)	chr1	35880000	138	0.094997
(71588,71695)(35840807,35939269)(35840000,35940000)	chr1	35890000	109	0.098416
(71642,71696)(35850150,35945353)(35850000,35950000)	chr1	35900000	56	0.089329
(71666,71793)(35860154,35959877)(35860000,35960000)	chr1	35910000	129	0.078468
(71670,71835)(35907390,35969508)(35870000,35970000)	chr1	35920000	167	0.073575
(71670,71907)(35907390,35979855)(35880000,35980000)	chr1	35930000	239	0.072672
(71670,72011)(35907390,35989994)(35890000,35990000)	chr1	35940000	343	0.074143
(71670,72075)(35907390,35999544)(35900000,36000000)	chr1	35950000	407	0.072894
(71672,72142)(35910109,36009938)(35910000,36010000)	chr1	35960000	472	0.073027
(71685,72186)(35928102,36019919)(35920000,36020000)	chr1	35970000	503	0.077064
(71688,72194)(35930089,36023898)(35930000,36030000)	chr1	35980000	508	0.076245
(71696,72222)(35945353,36039489)(35940000,36040000)	chr1	35990000	528	0.075450
(71697,72242)(35950126,36049946)(35950000,36050000)	chr1	36000000	547	0.077081
(71794,72267)(35960332,36059714)(35960000,36060000)	chr1	36010000	475	0.077576
(71836,72281)(35970087,36064761)(35970000,36070000)	chr1	36020000	447	0.080289
(71908,72301)(35980046,36079848)(35980000,36080000)	chr1	36030000	395	0.090837
(72012,72335)(35990032,36089819)(35990000,36090000)	chr1	36040000	325	0.103546
(72076,72365)(36000031,36099583)(36000000,36100000)	chr1	36050000	291	0.114316
(72143,72400)(36010446,36109298)(36010000,36110000)	chr1	36060000	259	0.117296
(72187,72440)(36020117,36119793)(36020000,36120000)	chr1	36070000	255	0.108344
(72195,72466)(36035871,36127322)(36030000,36130000)	chr1	36080000	273	0.109811
(72223,72507)(36044484,36139799)(36040000,36140000)	chr1	36090000	286	0.114182
(72243,72546)(36050130,36149518)(36050000,36150000)	chr1	36100000	305	0.107789
(72268,72582)(36060049,36159953)(36060000,36160000)	chr1	36110000	316	0.110340
(72282,72643)(36073627,36169762)(36070000,36170000)	chr1	36120000	363	0.104455
(72302,72687)(36081098,36179799)(36080000,36180000)	chr1	36130000	387	0.098593
(72336,72713)(36090019,36189664)(36090000,36190000)	chr1	36140000	379	0.094586
(72366,72734)(36100191,36199725)(36100000,36200000)	chr1	36150000	370	0.091939
(72401,72763)(36110588,36209798)(36110000,36210000)	chr1	36160000	364	0.094561
(72441,72801)(36120383,36219262)(36120000,36220000)	chr1	36170000	362	0.096770
(72467,72836)(36130700,36228547)(36130000,36230000)	chr1	36180000	371	0.096703
(72508,72874)(36140050,36239807)(36140000,36240000)	chr1	36190000	368	0.094096
(72547,72934)(36150042,36249962)(36150000,36250000)	chr1	36200000	389	0.106067
(72583,72957)(36160157,36259601)(36160000,36260000)	chr1	36210000	376	0.105695
(72644,72995)(36170102,36269925)(36170000,36270000)	chr1	36220000	353	0.110591
(72688,73051)(36180168,36279995)(36180000,36280000)	chr1	36230000	365	0.106559
(72714,73131)(36190876,36289827)(36190000,36290000)	chr1	36240000	419	0.098149
(72735,73157)(36200667,36298529)(36200000,36300000)	chr1	36250000	424	0.098163
(72764,73202)(36210221,36309238)(36210000,36310000)	chr1	36260000	440	0.100479
(72802,73298)(36222242,36319931)(36220000,36320000)	chr1	36270000	498	0.095498
(72837,73378)(36231223,36329901)(36230000,36330000)	chr1	36280000	543	0.095691
(72875,73470)(36240733,36339872)(36240000,36340000)	chr1	36290000	597	0.093467
(72935,73555)(36250197,36348353)(36250000,36350000)	chr1	36300000	622	0.084061
(72958,73600)(36260736,36359860)(36260000,36360000)	chr1	36310000	644	0.083862
(72996,73669)(36270861,36369997)(36270000,36370000)	chr1	36320000	675	0.083299
(73052,73724)(36280278,36379850)(36280000,36380000)	chr1	36330000	674	0.085459
(73132,73785)(36290132,36389781)(36290000,36390000)	chr1	36340000	655	0.086211
(73158,73825)(36300155,36397401)(36300000,36400000)	chr1	36350000	669	0.084869
(73203,73825)(36310387,36397401)(36310000,36410000)	chr1	36360000	624	0.082963
(73299,73825)(36320077,36397401)(36320000,36420000)	chr1	36370000	528	0.085093
(73379,73825)(36330102,36397401)(36330000,36430000)	chr1	36380000	448	0.082822
(73471,73825)(36340287,36397401)(36340000,36440000)	chr1	36390000	356	0.083375
(73556,73825)(36350117,36397401)(36350000,36450000)	chr1	36400000	271	0.087648
(73601,73825)(36360255,36397401)(36360000,36460000)	chr1	36410000	226	0.088463
(73670,73826)(36370182,36468303)(36370000,36470000)	chr1	36420000	158	0.090053
(73725,73826)(36380265,36468303)(36380000,36480000)	chr1	36430000	103	0.073990
(73786,73829)(36390024,36483093)(36390000,36490000)	chr1	36440000	45	0.070005
(73826,73829)(36468303,36483093)(36400000,36500000)	chr1	36450000	5	0.079839
(73826,73830)(36468303,36503752)(36410000,36510000)	chr1	36460000	6	0.075831
(73826,73830)(36468303,36503752)(36420000,36520000)	chr1	36470000	6	0.075831
(73826,73831)(36468303,36529364)(36430000,36530000)	chr1	36480000	7	0.082859
(73826,73832)(36468303,36530117)(36440000,36540000)	chr1	36490000	8	0.112167
(73826,73832)(36468303,36530117)(36450000,36550000)	chr1	36500000	8	0.112167
(73826,73832)(36468303,36530117)(36460000,36560000)	chr1	36510000	8	0.112167
(73827,73832)(36481000,36530117)(36470000,36570000)	chr1	36520000	7	0.117200
(73827,73832)(36481000,36530117)(36480000,36580000)	chr1	36530000	7	0.117200
(73830,73832)(36503752,36530117)(36490000,36590000)	chr1	36540000	4	0.157182
(73830,73832)(36503752,36530117)(36500000,36600000)	chr1	36550000	4	0.157182
(73831,73832)(36529364,36530117)(36510000,36610000)	chr1	36560000	3	0.211541
(73831,73835)(36529364,36616642)(36520000,36620000)	chr1	36570000	6	0.111133
(73832,73836)(36530117,36629760)(36530000,36630000)	chr1	36580000	6	0.137565
(73833,73838)(36616584,36637841)(36540000,36640000)	chr1	36590000	7	0.087344
(73833,73838)(36616584,36637841)(36550000,36650000)	chr1	36600000	7	0.087344
(73833,73838)(36616584,36637841)(36560000,36660000)	chr1	36610000	7	0.087344
(73833,73838)(36616584,36637841)(36570000,36670000)	chr1	36620000	7	0.087344
(73833,73838)(36616584,36637841)(36580000,36680000)	chr1	36630000	7	0.087344
(73833,73838)(36616584,36637841)(36590000,36690000)	chr1	36640000	7	0.087344
(73833,73841)(36616584,36699401)(36600000,36700000)	chr1	36650000	10	0.078315
(73833,73858)(36616584,36709829)(36610000,36710000)	chr1	36660000	27	0.096829
(73836,73917)(36629760,36719936)(36620000,36720000)	chr1	36670000	83	0.095354
(73837,73958)(36637225,36729973)(36630000,36730000)	chr1	36680000	123	0.102535
(73839,74033)(36697536,36739969)(36640000,36740000)	chr1	36690000	196	0.102148
(73839,74099)(36697536,36749962)(36650000,36750000)	chr1	36700000	262	0.094512
(73839,74177)(36697536,36759937)(36660000,36760000)	chr1	36710000	340	0.094580
(73839,74242)(36697536,36769928)(36670000,36770000)	chr1	36720000	405	0.090324
(73839,74273)(36697536,36779480)(36680000,36780000)	chr1	36730000	436	0.092722
(73839,74306)(36697536,36789743)(36690000,36790000)	chr1	36740000	469	0.091542
(73842,74362)(36707197,36799568)(36700000,36800000)	chr1	36750000	522	0.089400
(73859,74457)(36710557,36809929)(36710000,36810000)	chr1	36760000	600	0.087270
(73918,74508)(36720042,36819497)(36720000,36820000)	chr1	36770000	592	0.089478
(73959,74562)(36730001,36829953)(36730000,36830000)	chr1	36780000	605	0.085993
(74034,74602)(36740504,36839305)(36740000,36840000)	chr1	36790000	570	0.088232
(74100,74635)(36750007,36849924)(36750000,36850000)	chr1	36800000	537	0.090673
(74178,74676)(36760883,36859640)(36760000,36860000)	chr1	36810000	500	0.087198
(74243,74728)(36770101,36869567)(36770000,36870000)	chr1	36820000	487	0.092378
(74274,74791)(36781320,36879816)(36780000,36880000)	chr1	36830000	519	0.085683
(74307,74816)(36790159,36889898)(36790000,36890000)	chr1	36840000	511	0.086918
(74363,74860)(36800435,36899658)(36800000,36900000)	chr1	36850000	499	0.085985
(74458,74888)(36810047,36909874)(36810000,36910000)	chr1	36860000	432	0.093154
(74509,74960)(36820144,36919793)(36820000,36920000)	chr1	36870000	453	0.088085
(74563,75006)(36830415,36929973)(36830000,36930000)	chr1	36880000	445	0.087982
(74603,75072)(36841262,36939971)(36840000,36940000)	chr1	36890000	471	0.084439
(74636,75159)(36850951,36949961)(36850000,36950000)	chr1	36900000	525	0.078716
(74677,75198)(36860106,36959987)(36860000,36960000)	chr1	36910000	523	0.081939
(74729,75261)(36870090,36969652)(36870000,36970000)	chr1	36920000	534	0.078075
(74792,75304)(36880368,36979994)(36880000,36980000)	chr1	36930000	514	0.085060
(74817,75358)(36890312,36989894)(36890000,36990000)	chr1	36940000	543	0.091713
(74861,75385)(36902217,36999869)(36900000,37000000)	chr1	36950000	526	0.094226
(74889,75409)(36910543,37009974)(36910000,37010000)	chr1	36960000	522	0.088795
(74961,75443)(36920671,37019575)(36920000,37020000)	chr1	36970000	484	0.088272
(75007,75453)(36930298,37029841)(36930000,37030000)	chr1	36980000	448	0.089437
(75073,75478)(36940233,37039110)(36940000,37040000)	chr1	36990000	407	0.087918
(75160,75479)(36950643,37040282)(36950000,37050000)	chr1	37000000	321	0.096603
(75199,75479)(36960025,37040282)(36960000,37060000)	chr1	37010000	282	0.096671
(75262,75496)(36970365,37067471)(36970000,37070000)	chr1	37020000	236	0.100252
(75305,75496)(36980031,37067471)(36980000,37080000)	chr1	37030000	193	0.095495
(75359,75504)(36990052,37089886)(36990000,37090000)	chr1	37040000	147	0.071544
(75386,75558)(37000082,37099655)(37000000,37100000)	chr1	37050000	174	0.076465
(75410,75614)(37010146,37109472)(37010000,37110000)	chr1	37060000	206	0.083376
(75444,75731)(37022644,37119969)(37020000,37120000)	chr1	37070000	289	0.083901
(75454,75802)(37030023,37129338)(37030000,37130000)	chr1	37080000	350	0.086318
(75479,75857)(37040282,37139845)(37040000,37140000)	chr1	37090000	380	0.088360
(75480,75901)(37061956,37149356)(37050000,37150000)	chr1	37100000	423	0.093242
(75480,75920)(37061956,37159522)(37060000,37160000)	chr1	37110000	442	0.096378
(75497,75948)(37080398,37169732)(37070000,37170000)	chr1	37120000	453	0.095542
(75497,75975)(37080398,37179990)(37080000,37180000)	chr1	37130000	480	0.095703
(75505,75982)(37090868,37189946)(37090000,37190000)	chr1	37140000	479	0.096674
(75559,76017)(37100487,37198708)(37100000,37200000)	chr1	37150000	460	0.098363
(75615,76025)(37110212,37200828)(37110000,37210000)	chr1	37160000	412	0.096887
(75732,76025)(37120000,37200828)(37120000,37220000)	chr1	37170000	295	0.104422
(75803,76052)(37130074,37227352)(37130000,37230000)	chr1	37180000	251	0.107668
(75858,76065)(37140366,37239832)(37140000,37240000)	chr1	37190000	209	0.115322
(75902,76157)(37151105,37249794)(37150000,37250000)	chr1	37200000	257	0.089019
(75921,76264)(37161321,37259944)(37160000,37260000)	chr1	37210000	345	0.068351
(75949,76327)(37170072,37269928)(37170000,37270000)	chr1	37220000	380	0.065560
(75976,76384)(37180041,37279980)(37180000,37280000)	chr1	37230000	410	0.066743
(75983,76541)(37190134,37289967)(37190000,37290000)	chr1	37240000	560	0.067893
(76018,76699)(37200486,37299935)(37200000,37300000)	chr1	37250000	683	0.057554
(76026,76864)(37222166,37309959)(37210000,37310000)	chr1	37260000	840	0.059168
(76026,76904)(37222166,37314043)(37220000,37320000)	chr1	37270000	880	0.059321
(76053,76904)(37235832,37314043)(37230000,37330000)	chr1	37280000	853	0.057789
(76066,76904)(37240046,37314043)(37240000,37340000)	chr1	37290000	840	0.055259
(76158,76905)(37250168,37348535)(37250000,37350000)	chr1	37300000	749	0.055555
(76265,76905)(37260070,37348535)(37260000,37360000)	chr1	37310000	642	0.059370
(76328,76905)(37270082,37348535)(37270000,37370000)	chr1	37320000	579	0.060525
(76385,76906)(37280030,37373403)(37280000,37380000)	chr1	37330000	523	0.057487
(76542,76906)(37290030,37373403)(37290000,37390000)	chr1	37340000	366	0.050791
(76700,76906)(37300251,37373403)(37300000,37400000)	chr1	37350000	208	0.064325
(76865,76936)(37310079,37409486)(37310000,37410000)	chr1	37360000	73	0.073796
(76905,76970)(37348535,37419991)(37320000,37420000)	chr1	37370000	67	0.088245
(76905,77034)(37348535,37429901)(37330000,37430000)	chr1	37380000	131	0.087238
(76905,77086)(37348535,37439157)(37340000,37440000)	chr1	37390000	183	0.079144
(76906,77130)(37373403,37449113)(37350000,37450000)	chr1	37400000	226	0.077622
(76906,77192)(37373403,37459676)(37360000,37460000)	chr1	37410000	288	0.077960
(76906,77197)(37373403,37469243)(37370000,37470000)	chr1	37420000	293	0.077960
(76907,77228)(37404895,37479874)(37380000,37480000)	chr1	37430000	323	0.078410
(76907,77280)(37404895,37489990)(37390000,37490000)	chr1	37440000	375	0.080087
(76907,77341)(37404895,37499927)(37400000,37500000)	chr1	37450000	436	0.081484
(76937,77406)(37410207,37509894)(37410000,37510000)	chr1	37460000	471	0.080485
(76971,77429)(37420103,37519253)(37420000,37520000)	chr1	37470000	460	0.079597
(77035,77438)(37430066,37529786)(37430000,37530000)	chr1	37480000	405	0.078230
(77087,77482)(37440154,37539553)(37440000,37540000)	chr1	37490000	397	0.079482
(77131,77564)(37450173,37549980)(37450000,37550000)	chr1	37500000	435	0.085264
(77193,77601)(37460196,37559662)(37460000,37560000)	chr1	37510000	410	0.085226
(77198,77605)(37470329,37562479)(37470000,37570000)	chr1	37520000	409	0.085076
(77229,77678)(37480130,37579969)(37480000,37580000)	chr1	37530000	451	0.087000
(77281,77744)(37490005,37589668)(37490000,37590000)	chr1	37540000	465	0.084955
(77342,77795)(37500076,37599201)(37500000,37600000)	chr1	37550000	455	0.085746
(77407,77831)(37510502,37609875)(37510000,37610000)	chr1	37560000	426	0.085064
(77430,77889)(37522706,37618914)(37520000,37620000)	chr1	37570000	461	0.085843
(77439,77962)(37530301,37629669)(37530000,37630000)	chr1	37580000	525	0.083935
(77483,77986)(37540007,37638182)(37540000,37640000)	chr1	37590000	505	0.087411
(77565,77995)(37550250,37649950)(37550000,37650000)	chr1	37600000	432	0.082994
(77602,78014)(37561234,37658122)(37560000,37660000)	chr1	37610000	414	0.084461
(77606,78021)(37572763,37661358)(37570000,37670000)	chr1	37620000	417	0.084642
(77679,78021)(37580043,37661358)(37580000,37680000)	chr1	37630000	344	0.082057
(77745,78022)(37590051,37689110)(37590000,37690000)	chr1	37640000	279	0.083524
(77796,78056)(37600063,37699939)(37600000,37700000)	chr1	37650000	262	0.082309
(77832,78120)(37610191,37709947)(37610000,37710000)	chr1	37660000	290	0.091348
(77890,78207)(37620299,37717974)(37620000,37720000)	chr1	37670000	319	0.083772
(77963,78211)(37630305,37728163)(37630000,37730000)	chr1	37680000	250	0.088470
(77987,78232)(37648236,37739929)(37640000,37740000)	chr1	37690000	247	0.083278
(77996,78264)(37650009,37748512)(37650000,37750000)	chr1	37700000	270	0.084145
(78015,78282)(37660363,37759456)(37660000,37760000)	chr1	37710000	269	0.082662
(78022,78350)(37689110,37769740)(37670000,37770000)	chr1	37720000	330	0.080900
(78022,78395)(37689110,37777690)(37680000,37780000)	chr1	37730000	375	0.078282
(78023,78431)(37692890,37789953)(37690000,37790000)	chr1	37740000	410	0.080006
(78057,78466)(37700050,37799972)(37700000,37800000)	chr1	37750000	411	0.080332
(78121,78501)(37710980,37809858)(37710000,37810000)	chr1	37760000	382	0.080030
(78208,78551)(37723532,37819541)(37720000,37820000)	chr1	37770000	345	0.098255
(78212,78593)(37730336,37829116)(37730000,37830000)	chr1	37780000	383	0.110564
(78233,78604)(37741805,37838748)(37740000,37840000)	chr1	37790000	373	0.112209
(78265,78614)(37756109,37849862)(37750000,37850000)	chr1	37800000	351	0.114090
(78283,78638)(37760213,37858654)(37760000,37860000)	chr1	37810000	357	0.115131
