region	chr	midPos	Nsites
(123048,123153)(27000066,27087137)(27000000,27100000)	chr1	27050000	107	0.093886
(123062,123160)(27018041,27109988)(27010000,27110000)	chr1	27060000	100	0.096051
(123063,123160)(27020091,27109988)(27020000,27120000)	chr1	27070000	99	0.096236
(123064,123170)(27044751,27129249)(27030000,27130000)	chr1	27080000	108	0.093410
(123064,123178)(27044751,27137653)(27040000,27140000)	chr1	27090000	116	0.090766
(123067,123178)(27053282,27137653)(27050000,27150000)	chr1	27100000	113	0.091143
(123078,123178)(27060351,27137653)(27060000,27160000)	chr1	27110000	102	0.087887
(123137,123178)(27071544,27137653)(27070000,27170000)	chr1	27120000	43	0.107233
(123152,123185)(27083021,27179230)(27080000,27180000)	chr1	27130000	35	0.067447
(123154,123195)(27104306,27188431)(27090000,27190000)	chr1	27140000	43	0.085221
(123154,123196)(27104306,27192988)(27100000,27200000)	chr1	27150000	44	0.092970
(123161,123257)(27120612,27209862)(27110000,27210000)	chr1	27160000	98	0.092910
(123161,123271)(27120612,27215108)(27120000,27220000)	chr1	27170000	112	0.089243
(123171,123272)(27136295,27223647)(27130000,27230000)	chr1	27180000	103	0.091819
(123179,123282)(27170873,27234966)(27140000,27240000)	chr1	27190000	105	0.095024
(123179,123285)(27170873,27243812)(27150000,27250000)	chr1	27200000	108	0.096663
(123179,123309)(27170873,27255445)(27160000,27260000)	chr1	27210000	132	0.086681
(123179,123311)(27170873,27261336)(27170000,27270000)	chr1	27220000	134	0.092552
(123186,123311)(27180556,27261336)(27180000,27280000)	chr1	27230000	127	0.094996
(123196,123319)(27192988,27285838)(27190000,27290000)	chr1	27240000	125	0.089493
(123197,123340)(27201643,27296149)(27200000,27300000)	chr1	27250000	145	0.087587
(123258,123362)(27210316,27309911)(27210000,27310000)	chr1	27260000	106	0.085532
(123272,123393)(27223647,27319054)(27220000,27320000)	chr1	27270000	123	0.082846
(123273,123436)(27230880,27329899)(27230000,27330000)	chr1	27280000	165	0.079670
(123283,123518)(27242447,27338211)(27240000,27340000)	chr1	27290000	237	0.082119
(123286,123526)(27250849,27349710)(27250000,27350000)	chr1	27300000	242	0.082083
(123310,123526)(27261274,27349710)(27260000,27360000)	chr1	27310000	218	0.085923
(123312,123546)(27281164,27366156)(27270000,27370000)	chr1	27320000	236	0.082723
(123312,123619)(27281164,27379976)(27280000,27380000)	chr1	27330000	309	0.082407
(123320,123650)(27290301,27389976)(27290000,27390000)	chr1	27340000	332	0.082741
(123341,123695)(27306442,27399940)(27300000,27400000)	chr1	27350000	356	0.078382
(123363,123703)(27310035,27407526)(27310000,27410000)	chr1	27360000	342	0.077364
(123394,123719)(27322423,27418908)(27320000,27420000)	chr1	27370000	327	0.080940
(123437,123726)(27330349,27429649)(27330000,27430000)	chr1	27380000	291	0.083003
(123519,123726)(27340840,27429649)(27340000,27440000)	chr1	27390000	209	0.081061
(123527,123726)(27364245,27429649)(27350000,27450000)	chr1	27400000	201	0.080057
(123527,123727)(27364245,27450519)(27360000,27460000)	chr1	27410000	202	0.080487
(123547,123729)(27370238,27468637)(27370000,27470000)	chr1	27420000	184	0.080158
(123620,123731)(27380166,27474009)(27380000,27480000)	chr1	27430000	113	0.082215
(123651,123737)(27390581,27489453)(27390000,27490000)	chr1	27440000	88	0.082480
(123696,123737)(27401122,27489453)(27400000,27500000)	chr1	27450000	43	0.112402
(123704,123748)(27411866,27509626)(27410000,27510000)	chr1	27460000	46	0.125779
(123720,123785)(27425508,27519972)(27420000,27520000)	chr1	27470000	67	0.186909
(123727,123815)(27450519,27529237)(27430000,27530000)	chr1	27480000	90	0.172517
(123727,123818)(27450519,27534208)(27440000,27540000)	chr1	27490000	93	0.171340
(123727,123822)(27450519,27548127)(27450000,27550000)	chr1	27500000	97	0.168297
(123728,123835)(27460902,27559917)(27460000,27560000)	chr1	27510000	109	0.158968
(123730,123842)(27472016,27566805)(27470000,27570000)	chr1	27520000	114	0.153554
(123732,123854)(27481925,27576207)(27480000,27580000)	chr1	27530000	124	0.145597
(123738,123867)(27502417,27589684)(27490000,27590000)	chr1	27540000	131	0.138379
(123738,123882)(27502417,27599947)(27500000,27600000)	chr1	27550000	146	0.144042
(123749,123942)(27510144,27609942)(27510000,27610000)	chr1	27560000	195	0.145604
(123786,124048)(27520029,27619983)(27520000,27620000)	chr1	27570000	264	0.185342
(123816,124143)(27531298,27629948)(27530000,27630000)	chr1	27580000	329	0.187665
(123819,124172)(27547152,27636524)(27540000,27640000)	chr1	27590000	355	0.180572
(123823,124178)(27550164,27641630)(27550000,27650000)	chr1	27600000	357	0.180048
(123836,124178)(27560453,27641630)(27560000,27660000)	chr1	27610000	344	0.183474
(123843,124230)(27570084,27669968)(27570000,27670000)	chr1	27620000	389	0.167756
(123855,124330)(27586276,27679135)(27580000,27680000)	chr1	27630000	477	0.147788
(123868,124452)(27590009,27689854)(27590000,27690000)	chr1	27640000	586	0.133415
(123883,124487)(27601164,27699762)(27600000,27700000)	chr1	27650000	606	0.129555
(123943,124509)(27610132,27705502)(27610000,27710000)	chr1	27660000	568	0.130566
(124049,124526)(27620046,27717559)(27620000,27720000)	chr1	27670000	479	0.094173
(124144,124600)(27630146,27729995)(27630000,27730000)	chr1	27680000	458	0.074735
(124173,124677)(27640009,27736587)(27640000,27740000)	chr1	27690000	506	0.074489
(124179,124709)(27660082,27749694)(27650000,27750000)	chr1	27700000	532	0.078177
(124179,124717)(27660082,27755858)(27660000,27760000)	chr1	27710000	540	0.080638
(124231,124726)(27670160,27765881)(27670000,27770000)	chr1	27720000	497	0.084718
(124331,124733)(27681067,27777077)(27680000,27780000)	chr1	27730000	404	0.091731
(124453,124733)(27691082,27777077)(27690000,27790000)	chr1	27740000	282	0.101967
(124488,124736)(27700014,27798440)(27700000,27800000)	chr1	27750000	250	0.103085
(124510,124738)(27714709,27802336)(27710000,27810000)	chr1	27760000	230	0.092406
(124527,124749)(27720079,27819943)(27720000,27820000)	chr1	27770000	224	0.095140
(124601,124762)(27730198,27829569)(27730000,27830000)	chr1	27780000	163	0.108353
(124678,124803)(27740372,27839796)(27740000,27840000)	chr1	27790000	127	0.180938
(124710,124915)(27750034,27849975)(27750000,27850000)	chr1	27800000	207	0.181171
(124718,124949)(27761484,27859520)(27760000,27860000)	chr1	27810000	233	0.169531
(124727,124956)(27771290,27868283)(27770000,27870000)	chr1	27820000	231	0.170259
(124734,124959)(27794045,27876052)(27780000,27880000)	chr1	27830000	227	0.170302
(124734,124965)(27794045,27889857)(27790000,27890000)	chr1	27840000	233	0.167917
(124737,124995)(27802255,27898488)(27800000,27900000)	chr1	27850000	260	0.158604
(124739,125075)(27813412,27909862)(27810000,27910000)	chr1	27860000	338	0.150626
(124750,125138)(27823786,27919876)(27820000,27920000)	chr1	27870000	390	0.157418
(124763,125180)(27830015,27926165)(27830000,27930000)	chr1	27880000	419	0.155355
(124804,125201)(27840037,27938418)(27840000,27940000)	chr1	27890000	399	0.139465
(124916,125246)(27850040,27949904)(27850000,27950000)	chr1	27900000	332	0.123681
(124950,125281)(27862564,27953325)(27860000,27960000)	chr1	27910000	333	0.121312
(124957,125332)(27870717,27969721)(27870000,27970000)	chr1	27920000	377	0.118385
(124960,125340)(27880921,27971653)(27880000,27980000)	chr1	27930000	382	0.116420
(124966,125347)(27890010,27985268)(27890000,27990000)	chr1	27940000	383	0.116062
(124996,125366)(27900218,27999262)(27900000,28000000)	chr1	27950000	372	0.116234
(125076,125411)(27910127,28007899)(27910000,28010000)	chr1	27960000	337	0.107016
(125139,125528)(27920044,28019598)(27920000,28020000)	chr1	27970000	391	0.080120
(125181,125584)(27931790,28028350)(27930000,28030000)	chr1	27980000	405	0.073576
(125202,125612)(27940757,28039897)(27940000,28040000)	chr1	27990000	412	0.078041
(125247,125619)(27950066,28048462)(27950000,28050000)	chr1	28000000	374	0.075417
(125282,125637)(27961101,28059890)(27960000,28060000)	chr1	28010000	357	0.072817
(125333,125672)(27970606,28069354)(27970000,28070000)	chr1	28020000	341	0.066372
(125341,125692)(27981487,28077068)(27980000,28080000)	chr1	28030000	353	0.067898
(125348,125698)(27993632,28089601)(27990000,28090000)	chr1	28040000	352	0.069313
(125367,125718)(28000240,28097358)(28000000,28100000)	chr1	28050000	353	0.071081
(125412,125744)(28011052,28107116)(28010000,28110000)	chr1	28060000	334	0.072747
(125529,125771)(28020664,28119835)(28020000,28120000)	chr1	28070000	244	0.077065
(125585,125782)(28031762,28129358)(28030000,28130000)	chr1	28080000	199	0.084083
(125613,125797)(28043376,28139876)(28040000,28140000)	chr1	28090000	186	0.089031
(125620,125820)(28053663,28149175)(28050000,28150000)	chr1	28100000	202	0.105755
(125638,125833)(28060127,28157308)(28060000,28160000)	chr1	28110000	197	0.110161
(125673,125894)(28071279,28169014)(28070000,28170000)	chr1	28120000	223	0.116809
(125693,125900)(28088020,28179903)(28080000,28180000)	chr1	28130000	209	0.119831
(125699,125924)(28091061,28189946)(28090000,28190000)	chr1	28140000	227	0.121577
(125719,125934)(28100443,28198182)(28100000,28200000)	chr1	28150000	217	0.123219
(125745,125941)(28112455,28209529)(28110000,28210000)	chr1	28160000	198	0.128523
(125772,126087)(28122395,28219993)(28120000,28220000)	chr1	28170000	317	0.105430
(125783,126112)(28130643,28229310)(28130000,28230000)	chr1	28180000	331	0.099882
(125798,126123)(28140129,28239834)(28140000,28240000)	chr1	28190000	327	0.093628
(125821,126176)(28151563,28249896)(28150000,28250000)	chr1	28200000	357	0.083513
(125834,126252)(28162762,28259334)(28160000,28260000)	chr1	28210000	420	0.077647
(125895,126310)(28170226,28267267)(28170000,28270000)	chr1	28220000	417	0.068482
(125901,126358)(28180033,28279965)(28180000,28280000)	chr1	28230000	459	0.066803
(125925,126385)(28190169,28289805)(28190000,28290000)	chr1	28240000	462	0.066129
(125935,126415)(28207807,28298450)(28200000,28300000)	chr1	28250000	482	0.066189
(125942,126467)(28211450,28309991)(28210000,28310000)	chr1	28260000	527	0.067808
(126088,126599)(28220050,28319378)(28220000,28320000)	chr1	28270000	513	0.064659
(126113,126647)(28231692,28329944)(28230000,28330000)	chr1	28280000	536	0.067377
(126124,126706)(28241668,28339197)(28240000,28340000)	chr1	28290000	584	0.071163
(126177,126778)(28250092,28349877)(28250000,28350000)	chr1	28300000	603	0.080384
(126253,126828)(28261509,28359139)(28260000,28360000)	chr1	28310000	577	0.087391
(126311,126861)(28270132,28366425)(28270000,28370000)	chr1	28320000	552	0.091304
(126359,126917)(28280172,28373238)(28280000,28380000)	chr1	28330000	560	0.094906
(126386,126965)(28290019,28382866)(28290000,28390000)	chr1	28340000	581	0.093945
(126416,126967)(28301385,28391761)(28300000,28400000)	chr1	28350000	553	0.095127
(126468,126973)(28310064,28409998)(28310000,28410000)	chr1	28360000	507	0.099437
(126600,127036)(28321648,28418722)(28320000,28420000)	chr1	28370000	438	0.111008
(126648,127052)(28330297,28429536)(28330000,28430000)	chr1	28380000	406	0.116900
(126707,127072)(28340257,28439222)(28340000,28440000)	chr1	28390000	367	0.120869
(126779,127093)(28350166,28443689)(28350000,28450000)	chr1	28400000	316	0.113042
(126829,127138)(28360835,28459328)(28360000,28460000)	chr1	28410000	311	0.116021
(126862,127150)(28370281,28464717)(28370000,28470000)	chr1	28420000	290	0.119113
(126918,127189)(28380284,28478417)(28380000,28480000)	chr1	28430000	273	0.116858
(126966,127205)(28391733,28489763)(28390000,28490000)	chr1	28440000	241	0.118296
(126968,127208)(28402706,28499408)(28400000,28500000)	chr1	28450000	242	0.118564
(126974,127214)(28410014,28503852)(28410000,28510000)	chr1	28460000	242	0.112752
(127037,127223)(28420947,28513900)(28420000,28520000)	chr1	28470000	188	0.122828
(127053,127258)(28431949,28528476)(28430000,28530000)	chr1	28480000	207	0.109672
(127073,127291)(28441925,28538708)(28440000,28540000)	chr1	28490000	220	0.101869
(127094,127349)(28451468,28547561)(28450000,28550000)	chr1	28500000	257	0.094281
(127139,127355)(28463098,28559989)(28460000,28560000)	chr1	28510000	218	0.089335
(127151,127449)(28471363,28569734)(28470000,28570000)	chr1	28520000	300	0.100094
(127190,127543)(28480350,28579863)(28480000,28580000)	chr1	28530000	355	0.094097
(127206,127568)(28490021,28588645)(28490000,28590000)	chr1	28540000	364	0.091381
(127209,127572)(28503601,28598080)(28500000,28600000)	chr1	28550000	365	0.091510
(127215,127582)(28512508,28608443)(28510000,28610000)	chr1	28560000	369	0.090331
(127224,127648)(28524605,28619980)(28520000,28620000)	chr1	28570000	426	0.078976
(127259,127752)(28530196,28628361)(28530000,28630000)	chr1	28580000	495	0.071373
(127292,127806)(28541667,28639994)(28540000,28640000)	chr1	28590000	516	0.069955
(127350,127826)(28550813,28642175)(28550000,28650000)	chr1	28600000	478	0.067808
(127356,127910)(28560105,28659943)(28560000,28660000)	chr1	28610000	556	0.068308
(127450,127939)(28570325,28668919)(28570000,28670000)	chr1	28620000	491	0.056570
(127544,128018)(28580091,28679976)(28580000,28680000)	chr1	28630000	476	0.056777
(127569,128133)(28593991,28689447)(28590000,28690000)	chr1	28640000	566	0.062182
(127573,128134)(28604815,28699893)(28600000,28700000)	chr1	28650000	563	0.061626
(127583,128154)(28614266,28709990)(28610000,28710000)	chr1	28660000	573	0.061165
(127649,128187)(28620011,28719983)(28620000,28720000)	chr1	28670000	540	0.066167
(127753,128318)(28632053,28729396)(28630000,28730000)	chr1	28680000	567	0.076700
(127807,128397)(28640118,28739704)(28640000,28740000)	chr1	28690000	592	0.092624
(127827,128577)(28654316,28749893)(28650000,28750000)	chr1	28700000	752	0.094164
(127911,128707)(28660060,28759989)(28660000,28760000)	chr1	28710000	798	0.091308
(127940,128768)(28670117,28769691)(28670000,28770000)	chr1	28720000	830	0.090250
(128019,128798)(28680049,28779982)(28680000,28780000)	chr1	28730000	781	0.089940
(128134,128832)(28699893,28788757)(28690000,28790000)	chr1	28740000	700	0.089554
(128135,128853)(28703499,28798050)(28700000,28800000)	chr1	28750000	720	0.090220
(128155,128856)(28710040,28804736)(28710000,28810000)	chr1	28760000	703	0.091550
(128188,128880)(28720006,28814940)(28720000,28820000)	chr1	28770000	694	0.091356
(128319,128901)(28731226,28829050)(28730000,28830000)	chr1	28780000	584	0.090837
(128398,128962)(28740255,28839994)(28740000,28840000)	chr1	28790000	566	0.072618
(128578,129095)(28750791,28849937)(28750000,28850000)	chr1	28800000	519	0.062356
(128708,129171)(28760243,28859301)(28760000,28860000)	chr1	28810000	465	0.060907
(128769,129198)(28770203,28869973)(28770000,28870000)	chr1	28820000	431	0.061017
(128799,129230)(28780030,28879977)(28780000,28880000)	chr1	28830000	433	0.064448
(128833,129298)(28792008,28889726)(28790000,28890000)	chr1	28840000	467	0.066470
(128854,129322)(28801427,28892956)(28800000,28900000)	chr1	28850000	470	0.063366
(128857,129324)(28812504,28903809)(28810000,28910000)	chr1	28860000	469	0.063314
(128881,129324)(28820049,28903809)(28820000,28920000)	chr1	28870000	445	0.063640
(128902,129324)(28830454,28903809)(28830000,28930000)	chr1	28880000	424	0.063962
(128963,129340)(28840095,28938034)(28840000,28940000)	chr1	28890000	379	0.064042
(129096,129349)(28850008,28949991)(28850000,28950000)	chr1	28900000	255	0.064534
(129172,129365)(28861840,28959720)(28860000,28960000)	chr1	28910000	195	0.061965
(129199,129374)(28870085,28969122)(28870000,28970000)	chr1	28920000	177	0.062330
(129231,129386)(28880098,28978571)(28880000,28980000)	chr1	28930000	157	0.053443
(129299,129395)(28890431,28987350)(28890000,28990000)	chr1	28940000	98	0.037690
(129323,129410)(28903675,28997883)(28900000,29000000)	chr1	28950000	89	0.045618
(129325,129413)(28936567,29006077)(28910000,29010000)	chr1	28960000	90	0.045521
(129325,129425)(28936567,29016837)(28920000,29020000)	chr1	28970000	102	0.046556
(129325,129529)(28936567,29028797)(28930000,29030000)	chr1	28980000	206	0.036230
(129341,129574)(28945902,29039977)(28940000,29040000)	chr1	28990000	235	0.040678
(129350,129625)(28950074,29049799)(28950000,29050000)	chr1	29000000	277	0.041912
(129366,129629)(28962366,29059211)(28960000,29060000)	chr1	29010000	265	0.043498
(129375,129679)(28976261,29069614)(28970000,29070000)	chr1	29020000	306	0.045077
(129387,129700)(28981657,29079970)(28980000,29080000)	chr1	29030000	315	0.047203
(129396,129718)(28996946,29087404)(28990000,29090000)	chr1	29040000	324	0.047978
(129411,129718)(29003393,29087404)(29000000,29100000)	chr1	29050000	309	0.045824
(129414,129718)(29010760,29087404)(29010000,29110000)	chr1	29060000	306	0.045853
(129426,129721)(29025703,29118687)(29020000,29120000)	chr1	29070000	297	0.045695
(129530,129723)(29031956,29125238)(29030000,29130000)	chr1	29080000	195	0.056111
(129575,129723)(29040005,29125238)(29040000,29140000)	chr1	29090000	150	0.057179
(129626,129729)(29055411,29148999)(29050000,29150000)	chr1	29100000	105	0.059812
(129630,129729)(29060519,29148999)(29060000,29160000)	chr1	29110000	101	0.058998
(129680,129729)(29073267,29148999)(29070000,29170000)	chr1	29120000	51	0.062308
(129701,129729)(29082590,29148999)(29080000,29180000)	chr1	29130000	30	0.061623
(129719,129730)(29118637,29188155)(29090000,29190000)	chr1	29140000	13	0.068710
(129719,129887)(29118637,29198703)(29100000,29200000)	chr1	29150000	170	0.057957
(129719,129911)(29118637,29204069)(29110000,29210000)	chr1	29160000	194	0.056813
(129722,129922)(29124933,29219857)(29120000,29220000)	chr1	29170000	202	0.060647
(129724,129926)(29146271,29229985)(29130000,29230000)	chr1	29180000	204	0.060428
(129724,129978)(29146271,29239978)(29140000,29240000)	chr1	29190000	256	0.067042
(129730,130045)(29188155,29248675)(29150000,29250000)	chr1	29200000	317	0.066895
(129730,130125)(29188155,29257260)(29160000,29260000)	chr1	29210000	397	0.062267
